4.5327965482494,2.35465985516635
3.9691134945199,3.27458437265706
1.67397488433022,4.93144067118093
6.09571511811412,1.90528564036923
3.05898811308022,2.88368912397414
2.33758302194622,9.11291618177358
1.45818999300682,6.87867439800737
4.16434547984846,2.57600866895113
3.71076687677039,2.20653466860989
0.646250410682974,1.58539097086558
2.10769354952687,2.35492569865361
3.18742981491004,3.44653452732685
3.68854501263566,1.89671803550102
3.62535514524962,0.869198399159335
3.06386646812928,5.32570189741424
5.04379537306936,1.74612107707025
3.32863437726984,1.07401111943808
5.87503379657191,4.22395248573157
1.90511075312815,2.83793962004197
2.89958719033775,4.57781954524881
3.38291386328445,5.37348007313147
2.25640653188307,1.55438532183377
3.4166582194738,3.27775546915846
4.44717977930196,3.3157225885097
3.52990144576681,3.09650460757818
3.11462391578197,6.18612197579533
2.33935713753384,4.26312910407352
5.82001289111071,2.46241357671362
1.47709030437135,4.64212517382901
4.99179766851514,3.44589811410151
1.43377602024828,3.38805420975842
0.567193262715973,1.88557241480939
3.21169004123092,1.82814378039897
3.21739885459573,0.670294506208611
1.12333477339221,3.52502136230756
5.49203832260094,2.11349818569987
3.89568945081122,-2.37201264696258
5.08592252728041,-0.196669544903018
3.9762795479753,2.46415973269788
0.348104110643574,0.984806519805853
2.46506170005849,0.663590230145007
1.70392231420137,2.99181464374762
3.64628584647828,-0.433320204537875
1.92431086761563,2.00538975555944
3.04942124946367,2.12230995054675
5.25819793580578,6.72889801847817
1.51628949988719,2.47384390559581
4.01715833297861,2.8978425377141
1.86265665169559,5.6193080125261
3.50219962460683,3.60579140654376
